,평균온도,일강수량,상대습도,최심적설,기준금리,착공지수,출하량,수주량,예상중량,AE,ARE-580FX,CSA4000,CSA5000,PEMA-500FR,PEMA-580FX,PEMA-CR1000,PEMA-CSA5000,PEMA-HR1000,PEMA-HR1000S,PEMA-HR1500,PEMA-PCM2000,PEMA-PCM2000B,PEMA-PCR3000E,PEMA-PCR3000N,PEMA-PR1000,PEMA-PR2000,PEMA-SN400,PEMA-SP1000,PEMA-SPR,PEMA-SR2000,PEMA-SR2000A,PEMA-SR3000F,PEMA-SR5000F,PR1000,SRE-110,SRE-200,제품명
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,80000.0,79506.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,190000.0,196208.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,10000.0,11363.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,10000.0,8732.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,379000.0,484454.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,60000.0,59974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,12000.0,15533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,18000.0,20732.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,22000.0,28256.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,55000.0,64132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,15000.0,15621.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,12100.0,8729.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2020-08-25,26.530375939849623,1.7210526315789474,80.60000000000001,0.0,0.5,0.3143580595697034,683.2903225806451,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,212000.0,165848.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,40000.0,30189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,32000.0,41592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,15000.0,17408.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,10000.0,8651.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,96000.0,104019.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,15000.0,11035.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,15000.0,15779.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,25000.0,25693.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,10000.0,11750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,12000.0,10007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,10000.0,10474.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,11000.0,8354.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,35000.0,29797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,39600.0,48716.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,3000.0,2276.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2020-09-01,26.53684210526316,9.94421052631579,84.80496240601504,0.0,0.5,0.3592801019468695,721.310752688172,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,520000.0,465820.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,150000.0,134178.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,56000.0,55595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,68000.0,59926.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,20000.0,15959.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,243000.0,297806.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,46000.0,38022.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,80000.0,61107.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,20000.0,16336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,155000.0,114413.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,28000.0,30158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,17000.0,20469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,12000.0,10870.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,20000.0,21720.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,40000.0,37574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,5000.0,4036.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,14000.0,14129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,5000.0,4058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2020-09-08,22.205714285714286,26.38030075187969,82.8818045112782,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,572000.0,738543.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,147000.0,131495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,79000.0,95201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,30000.0,37270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,10000.0,12093.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,254000.0,212391.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,55000.0,50754.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,100000.0,85787.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,10000.0,8234.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,190000.0,194447.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,7800.0,9705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,10000.0,11607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,36000.0,37969.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,10000.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,49000.0,58669.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,10000.0,12861.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,28000.0,26360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,5000.0,4934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,10000.0,8499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,4000.0,4610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,4000.0,4154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2020-09-15,21.04962406015037,4.244060150375939,84.1406015037594,0.0,0.5,0.628812356209867,949.4333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2020-09-22,18.95518796992481,1.5010526315789474,78.19323308270677,0.0,0.5,0.628812356209867,949.4333333333332,676000.0,481053.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2020-09-22,18.95518796992481,1.5010526315789474,78.19323308270677,0.0,0.5,0.628812356209867,949.4333333333332,135000.0,120519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2020-09-22,18.95518796992481,1.5010526315789474,78.19323308270677,0.0,0.5,0.628812356209867,949.4333333333332,79000.0,77371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2020-09-22,18.95518796992481,1.5010526315789474,78.19323308270677,0.0,0.5,0.628812356209867,949.4333333333332,44000.0,43822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2020-09-22,18.95518796992481,1.5010526315789474,78.19323308270677,0.0,0.5,0.628812356209867,949.4333333333332,44000.0,53934.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
